Dataset,Noise Type,Algorithm,Linkage,Noise Level,Normalized Mutual Information
wine,Gaussian,Agglomerative,Average,0.05,0.0427 (0.01)
wine,Gaussian,Agglomerative,Single,0.05,0.0307 (0.01)
wine,Gaussian,Agglomerative,Complete,0.05,0.3709 (0.16)
wine,Gaussian,MultiMember,Average,0.05,0.3147 (0.22)
wine,Gaussian,MultiMember,Single,0.05,0.0214 (0.01)
wine,Gaussian,MultiMember,Complete,0.05,0.3188 (0.21)
wine,Gaussian,K-Means,Average,0.1,0.5922 (0.03)
wine,Gaussian,K-Means,Single,0.1,0.0281 (0.01)
wine,Gaussian,K-Means,Complete,0.1,0.5509 (0.06)
wine,Gaussian,Agglomerative,Average,0.1,0.0446 (0.0)
wine,Gaussian,Agglomerative,Single,0.1,0.023 (0.01)
wine,Gaussian,Agglomerative,Complete,0.1,0.5555 (0.0)
wine,Gaussian,MultiMember,Average,0.1,0.0428 (0.01)
wine,Gaussian,MultiMember,Single,0.1,0.018 (0.0)
wine,Gaussian,MultiMember,Complete,0.1,0.2722 (0.25)
wine,Gaussian,K-Means,Average,0.15,0.5686 (0.04)
wine,Gaussian,K-Means,Single,0.15,0.243 (0.27)
wine,Gaussian,K-Means,Complete,0.15,0.4903 (0.03)
wine,Gaussian,Agglomerative,Average,0.15,0.1557 (0.18)
wine,Gaussian,Agglomerative,Single,0.15,0.1025 (0.17)
wine,Gaussian,Agglomerative,Complete,0.15,0.2447 (0.16)
wine,Gaussian,MultiMember,Average,0.15,0.0325 (0.01)
wine,Gaussian,MultiMember,Single,0.15,0.018 (0.0)
wine,Gaussian,MultiMember,Complete,0.15,0.332 (0.15)
wine,Gaussian,K-Means,Average,0.25,0.5057 (0.05)
wine,Gaussian,K-Means,Single,0.25,0.0191 (0.0)
wine,Gaussian,K-Means,Complete,0.25,0.4577 (0.03)
wine,Gaussian,Agglomerative,Average,0.25,0.0251 (0.0)
wine,Gaussian,Agglomerative,Single,0.25,0.0217 (0.0)
wine,Gaussian,Agglomerative,Complete,0.25,0.1747 (0.15)
wine,Gaussian,MultiMember,Average,0.25,0.0374 (0.01)
wine,Gaussian,MultiMember,Single,0.25,0.0217 (0.0)
wine,Gaussian,MultiMember,Complete,0.25,0.2243 (0.19)
wine,Uniform,K-Means,Average,0,0.6712 (0.11)
wine,Uniform,K-Means,Single,0,0.1579 (0.26)
wine,Uniform,K-Means,Complete,0,0.5925 (0.07)
wine,Uniform,Agglomerative,Average,0,0.1459 (0.24)
wine,Uniform,Agglomerative,Single,0,0.0214 (0.01)
wine,Uniform,Agglomerative,Complete,0,0.6378 (0.3)
wine,Uniform,MultiMember,Average,0,0.1724 (0.25)
wine,Uniform,MultiMember,Single,0,0.0329 (0.03)
wine,Uniform,MultiMember,Complete,0,0.3523 (0.22)
wine,Uniform,K-Means,Average,0.02,0.6363 (0.07)
wine,Uniform,K-Means,Single,0.02,0.0219 (0.0)
wine,Uniform,K-Means,Complete,0.02,0.5205 (0.03)
wine,Uniform,Agglomerative,Average,0.02,0.1106 (0.17)
wine,Uniform,Agglomerative,Single,0.02,0.018 (0.0)
wine,Uniform,Agglomerative,Complete,0.02,0.4586 (0.02)
wine,Uniform,MultiMember,Average,0.02,0.1226 (0.18)
wine,Uniform,MultiMember,Single,0.02,0.0195 (0.0)
wine,Uniform,MultiMember,Complete,0.02,0.1521 (0.2)
wine,Uniform,K-Means,Average,0.05,0.5869 (0.06)
wine,Uniform,K-Means,Single,0.05,0.0195 (0.0)
wine,Uniform,K-Means,Complete,0.05,0.5823 (0.06)
wine,Uniform,Agglomerative,Average,0.05,0.0248 (0.01)
wine,Uniform,Agglomerative,Single,0.05,0.018 (0.0)
wine,Uniform,Agglomerative,Complete,0.05,0.3644 (0.23)
wine,Uniform,MultiMember,Average,0.05,0.2757 (0.29)
wine,Uniform,MultiMember,Single,0.05,0.0188 (0.0)
wine,Uniform,MultiMember,Complete,0.05,0.4033 (0.19)
wine,Uniform,K-Means,Average,0.1,0.5256 (0.07)
wine,Uniform,K-Means,Single,0.1,0.0234 (0.0)
wine,Uniform,K-Means,Complete,0.1,0.4456 (0.03)
wine,Uniform,Agglomerative,Average,0.1,0.031 (0.0)
wine,Uniform,Agglomerative,Single,0.1,0.0217 (0.0)
wine,Uniform,Agglomerative,Complete,0.1,0.1829 (0.16)
wine,Uniform,MultiMember,Average,0.1,0.0277 (0.0)
wine,Uniform,MultiMember,Single,0.1,0.0227 (0.0)
wine,Uniform,MultiMember,Complete,0.1,0.2705 (0.18)
wine,Uniform,K-Means,Average,0.15,0.572 (0.02)
wine,Uniform,K-Means,Single,0.15,0.0196 (0.0)
wine,Uniform,K-Means,Complete,0.15,0.4677 (0.03)
wine,Uniform,Agglomerative,Average,0.15,0.0197 (0.0)
wine,Uniform,Agglomerative,Single,0.15,0.0197 (0.0)
wine,Uniform,Agglomerative,Complete,0.15,0.1774 (0.15)
wine,Uniform,MultiMember,Average,0.15,0.0208 (0.0)
wine,Uniform,MultiMember,Single,0.15,0.0201 (0.0)
wine,Uniform,MultiMember,Complete,0.15,0.2968 (0.13)
wine,Uniform,K-Means,Average,0.25,0.3747 (0.03)
wine,Uniform,K-Means,Single,0.25,0.0203 (0.0)
wine,Uniform,K-Means,Complete,0.25,0.3701 (0.07)
wine,Uniform,Agglomerative,Average,0.25,0.0848 (0.13)
wine,Uniform,Agglomerative,Single,0.25,0.0226 (0.0)
wine,Uniform,Agglomerative,Complete,0.25,0.3526 (0.02)
wine,Uniform,MultiMember,Average,0.25,0.0983 (0.15)
wine,Uniform,MultiMember,Single,0.25,0.0242 (0.0)
wine,Uniform,MultiMember,Complete,0.25,0.1408 (0.14)
wine,Quantization,K-Means,Average,0,0.6353 (0.07)
wine,Quantization,K-Means,Single,0,0.2662 (0.3)
wine,Quantization,K-Means,Complete,0,0.549 (0.02)
wine,Quantization,Agglomerative,Average,0,0.0411 (0.01)
wine,Quantization,Agglomerative,Single,0,0.1453 (0.25)
wine,Quantization,Agglomerative,Complete,0,0.4425 (0.31)
wine,Quantization,MultiMember,Average,0,0.0311 (0.02)
wine,Quantization,MultiMember,Single,0,0.0197 (0.0)
wine,Quantization,MultiMember,Complete,0,0.2436 (0.21)
wine,Quantization,K-Means,Average,0.02,0.7742 (0.06)
wine,Quantization,K-Means,Single,0.02,0.0265 (0.01)
wine,Quantization,K-Means,Complete,0.02,0.5692 (0.1)
wine,Quantization,Agglomerative,Average,0.02,0.028 (0.01)
wine,Quantization,Agglomerative,Single,0.02,0.018 (0.0)
wine,Quantization,Agglomerative,Complete,0.02,0.3754 (0.26)
wine,Quantization,MultiMember,Average,0.02,0.0327 (0.02)
wine,Quantization,MultiMember,Single,0.02,0.018 (0.0)
wine,Quantization,MultiMember,Complete,0.02,0.2553 (0.28)
wine,Quantization,K-Means,Average,0.05,0.6625 (0.09)
wine,Quantization,K-Means,Single,0.05,0.1346 (0.22)
wine,Quantization,K-Means,Complete,0.05,0.5397 (0.05)
wine,Quantization,Agglomerative,Average,0.05,0.0378 (0.01)
wine,Quantization,Agglomerative,Single,0.05,0.0214 (0.01)
wine,Quantization,Agglomerative,Complete,0.05,0.4885 (0.01)
wine,Quantization,MultiMember,Average,0.05,0.2415 (0.26)
wine,Quantization,MultiMember,Single,0.05,0.018 (0.0)
wine,Quantization,MultiMember,Complete,0.05,0.2957 (0.27)
wine,Quantization,K-Means,Average,0.1,0.568 (0.08)
wine,Quantization,K-Means,Single,0.1,0.3658 (0.28)
wine,Quantization,K-Means,Complete,0.1,0.5768 (0.04)
wine,Quantization,Agglomerative,Average,0.1,0.0299 (0.0)
wine,Quantization,Agglomerative,Single,0.1,0.3793 (0.29)
wine,Quantization,Agglomerative,Complete,0.1,0.4852 (0.21)
wine,Quantization,MultiMember,Average,0.1,0.0297 (0.01)
wine,Quantization,MultiMember,Single,0.1,0.018 (0.0)
wine,Quantization,MultiMember,Complete,0.1,0.2876 (0.28)
wine,Quantization,K-Means,Average,0.15,0.7194 (0.09)
wine,Quantization,K-Means,Single,0.15,0.142 (0.25)
wine,Quantization,K-Means,Complete,0.15,0.5882 (0.08)
wine,Quantization,Agglomerative,Average,0.15,0.2615 (0.29)
wine,Quantization,Agglomerative,Single,0.15,0.018 (0.0)
wine,Quantization,Agglomerative,Complete,0.15,0.5302 (0.15)
wine,Quantization,MultiMember,Average,0.15,0.2748 (0.29)
wine,Quantization,MultiMember,Single,0.15,0.018 (0.0)
wine,Quantization,MultiMember,Complete,0.15,0.2682 (0.24)
wine,Quantization,K-Means,Average,0.25,0.7885 (0.04)
wine,Quantization,K-Means,Single,0.25,0.1725 (0.25)
wine,Quantization,K-Means,Complete,0.25,0.5735 (0.06)
wine,Quantization,Agglomerative,Average,0.25,0.028 (0.01)
wine,Quantization,Agglomerative,Single,0.25,0.0248 (0.01)
wine,Quantization,Agglomerative,Complete,0.25,0.5493 (0.03)
wine,Quantization,MultiMember,Average,0.25,0.0412 (0.01)
wine,Quantization,MultiMember,Single,0.25,0.018 (0.0)
wine,Quantization,MultiMember,Complete,0.25,0.424 (0.25)
zoo,Gaussian,K-Means,Average,0,0.8695 (0.02)
zoo,Gaussian,K-Means,Single,0,0.8904 (0.04)
zoo,Gaussian,K-Means,Complete,0,0.8427 (0.03)
zoo,Gaussian,Agglomerative,Average,0,0.9121 (0.02)
zoo,Gaussian,Agglomerative,Single,0,0.8735 (0.03)
zoo,Gaussian,Agglomerative,Complete,0,0.9241 (0.0)
zoo,Gaussian,MultiMember,Average,0,0.9009 (0.03)
zoo,Gaussian,MultiMember,Single,0,0.8693 (0.04)
zoo,Gaussian,MultiMember,Complete,0,0.8695 (0.04)
zoo,Gaussian,K-Means,Average,0.02,0.8898 (0.04)
zoo,Gaussian,K-Means,Single,0.02,0.9094 (0.01)
zoo,Gaussian,K-Means,Complete,0.02,0.849 (0.02)
zoo,Gaussian,Agglomerative,Average,0.02,0.9066 (0.04)
zoo,Gaussian,Agglomerative,Single,0.02,0.9241 (0.0)
zoo,Gaussian,Agglomerative,Complete,0.02,0.9176 (0.01)
zoo,Gaussian,MultiMember,Average,0.02,0.9149 (0.01)
zoo,Gaussian,MultiMember,Single,0.02,0.9081 (0.02)
zoo,Gaussian,MultiMember,Complete,0.02,0.8827 (0.04)
zoo,Gaussian,K-Means,Average,0.05,0.8288 (0.02)
zoo,Gaussian,K-Means,Single,0.05,0.8684 (0.04)
zoo,Gaussian,K-Means,Complete,0.05,0.8239 (0.03)
zoo,Gaussian,Agglomerative,Average,0.05,0.9041 (0.0)
zoo,Gaussian,Agglomerative,Single,0.05,0.8929 (0.01)
zoo,Gaussian,Agglomerative,Complete,0.05,0.8333 (0.04)
zoo,Gaussian,MultiMember,Average,0.05,0.868 (0.03)
zoo,Gaussian,MultiMember,Single,0.05,0.868 (0.02)
zoo,Gaussian,MultiMember,Complete,0.05,0.819 (0.04)
zoo,Gaussian,K-Means,Average,0.1,0.804 (0.04)
zoo,Gaussian,K-Means,Single,0.1,0.811 (0.01)
zoo,Gaussian,K-Means,Complete,0.1,0.7844 (0.03)
zoo,Gaussian,Agglomerative,Average,0.1,0.7001 (0.04)
zoo,Gaussian,Agglomerative,Single,0.1,0.6293 (0.06)
zoo,Gaussian,Agglomerative,Complete,0.1,0.6945 (0.05)
zoo,Gaussian,MultiMember,Average,0.1,0.6743 (0.05)
zoo,Gaussian,MultiMember,Single,0.1,0.5769 (0.16)
zoo,Gaussian,MultiMember,Complete,0.1,0.6923 (0.04)
zoo,Gaussian,K-Means,Average,0.15,0.7824 (0.03)
zoo,Gaussian,K-Means,Single,0.15,0.7193 (0.03)
zoo,Gaussian,K-Means,Complete,0.15,0.7248 (0.04)
zoo,Gaussian,Agglomerative,Average,0.15,0.69 (0.05)
zoo,Gaussian,Agglomerative,Single,0.15,0.6408 (0.06)
zoo,Gaussian,Agglomerative,Complete,0.15,0.6727 (0.06)
zoo,Gaussian,MultiMember,Average,0.15,0.656 (0.06)
zoo,Gaussian,MultiMember,Single,0.15,0.4551 (0.26)
zoo,Gaussian,MultiMember,Complete,0.15,0.6083 (0.08)
zoo,Gaussian,K-Means,Average,0.25,0.6814 (0.05)
zoo,Gaussian,K-Means,Single,0.25,0.5671 (0.03)
zoo,Gaussian,K-Means,Complete,0.25,0.616 (0.04)
zoo,Gaussian,Agglomerative,Average,0.25,0.6446 (0.03)
zoo,Gaussian,Agglomerative,Single,0.25,0.5749 (0.14)
zoo,Gaussian,Agglomerative,Complete,0.25,0.6438 (0.06)
zoo,Gaussian,MultiMember,Average,0.25,0.6114 (0.04)
zoo,Gaussian,MultiMember,Single,0.25,0.278 (0.16)
zoo,Gaussian,MultiMember,Complete,0.25,0.606 (0.06)
zoo,Uniform,K-Means,Average,0,0.8445 (0.04)
zoo,Uniform,K-Means,Single,0,0.8615 (0.05)
zoo,Uniform,K-Means,Complete,0,0.8447 (0.02)
zoo,Uniform,Agglomerative,Average,0,0.9078 (0.01)
zoo,Uniform,Agglomerative,Single,0,0.8818 (0.03)
zoo,Uniform,Agglomerative,Complete,0,0.894 (0.02)
zoo,Uniform,MultiMember,Average,0,0.8504 (0.04)
zoo,Uniform,MultiMember,Single,0,0.8819 (0.02)
zoo,Uniform,MultiMember,Complete,0,0.86 (0.05)
zoo,Uniform,K-Means,Average,0.02,0.8525 (0.04)
zoo,Uniform,K-Means,Single,0.02,0.8557 (0.03)
zoo,Uniform,K-Means,Complete,0.02,0.8403 (0.03)
zoo,Uniform,Agglomerative,Average,0.02,0.8502 (0.04)
zoo,Uniform,Agglomerative,Single,0.02,0.8491 (0.03)
zoo,Uniform,Agglomerative,Complete,0.02,0.837 (0.03)
zoo,Uniform,MultiMember,Average,0.02,0.8632 (0.04)
zoo,Uniform,MultiMember,Single,0.02,0.763 (0.07)
zoo,Uniform,MultiMember,Complete,0.02,0.854 (0.06)
zoo,Uniform,K-Means,Average,0.05,0.8231 (0.03)
zoo,Uniform,K-Means,Single,0.05,0.8514 (0.03)
zoo,Uniform,K-Means,Complete,0.05,0.8083 (0.02)
zoo,Uniform,Agglomerative,Average,0.05,0.8883 (0.05)
zoo,Uniform,Agglomerative,Single,0.05,0.9299 (0.01)
zoo,Uniform,Agglomerative,Complete,0.05,0.8123 (0.02)
zoo,Uniform,MultiMember,Average,0.05,0.8748 (0.01)
zoo,Uniform,MultiMember,Single,0.05,0.8734 (0.01)
zoo,Uniform,MultiMember,Complete,0.05,0.8621 (0.02)
zoo,Uniform,K-Means,Average,0.1,0.8331 (0.05)
zoo,Uniform,K-Means,Single,0.1,0.8843 (0.02)
zoo,Uniform,K-Means,Complete,0.1,0.8531 (0.06)
zoo,Uniform,Agglomerative,Average,0.1,0.791 (0.07)
zoo,Uniform,Agglomerative,Single,0.1,0.7445 (0.02)
zoo,Uniform,Agglomerative,Complete,0.1,0.7975 (0.07)
zoo,Uniform,MultiMember,Average,0.1,0.747 (0.02)
zoo,Uniform,MultiMember,Single,0.1,0.6993 (0.1)
zoo,Uniform,MultiMember,Complete,0.1,0.8392 (0.04)
zoo,Uniform,K-Means,Average,0.15,0.8256 (0.03)
zoo,Uniform,K-Means,Single,0.15,0.7907 (0.06)
zoo,Uniform,K-Means,Complete,0.15,0.7497 (0.03)
zoo,Uniform,Agglomerative,Average,0.15,0.6486 (0.07)
zoo,Uniform,Agglomerative,Single,0.15,0.5199 (0.09)
zoo,Uniform,Agglomerative,Complete,0.15,0.6545 (0.02)
zoo,Uniform,MultiMember,Average,0.15,0.5869 (0.25)
zoo,Uniform,MultiMember,Single,0.15,0.5162 (0.17)
zoo,Uniform,MultiMember,Complete,0.15,0.6209 (0.08)
zoo,Uniform,K-Means,Average,0.25,0.7413 (0.03)
zoo,Uniform,K-Means,Single,0.25,0.7065 (0.05)
zoo,Uniform,K-Means,Complete,0.25,0.7274 (0.01)
zoo,Uniform,Agglomerative,Average,0.25,0.7014 (0.05)
zoo,Uniform,Agglomerative,Single,0.25,0.6714 (0.07)
zoo,Uniform,Agglomerative,Complete,0.25,0.6518 (0.01)
zoo,Uniform,MultiMember,Average,0.25,0.6769 (0.08)
zoo,Uniform,MultiMember,Single,0.25,0.4617 (0.25)
zoo,Uniform,MultiMember,Complete,0.25,0.6852 (0.04)
zoo,Quantization,K-Means,Average,0,0.8518 (0.02)
zoo,Quantization,K-Means,Single,0,0.8478 (0.03)
zoo,Quantization,K-Means,Complete,0,0.8451 (0.01)
zoo,Quantization,Agglomerative,Average,0,0.9216 (0.01)
zoo,Quantization,Agglomerative,Single,0,0.8724 (0.02)
zoo,Quantization,Agglomerative,Complete,0,0.8957 (0.02)
zoo,Quantization,MultiMember,Average,0,0.894 (0.02)
zoo,Quantization,MultiMember,Single,0,0.8638 (0.01)
zoo,Quantization,MultiMember,Complete,0,0.8715 (0.03)
zoo,Quantization,K-Means,Average,0.02,0.8599 (0.02)
zoo,Quantization,K-Means,Single,0.02,0.8666 (0.04)
zoo,Quantization,K-Means,Complete,0.02,0.8419 (0.02)
zoo,Quantization,Agglomerative,Average,0.02,0.9069 (0.02)
zoo,Quantization,Agglomerative,Single,0.02,0.8818 (0.03)
zoo,Quantization,Agglomerative,Complete,0.02,0.9155 (0.02)
zoo,Quantization,MultiMember,Average,0.02,0.8379 (0.04)
zoo,Quantization,MultiMember,Single,0.02,0.8882 (0.01)
zoo,Quantization,MultiMember,Complete,0.02,0.8953 (0.04)
zoo,Quantization,K-Means,Average,0.05,0.8597 (0.03)
zoo,Quantization,K-Means,Single,0.05,0.8852 (0.04)
zoo,Quantization,K-Means,Complete,0.05,0.8599 (0.03)
zoo,Quantization,Agglomerative,Average,0.05,0.9155 (0.02)
zoo,Quantization,Agglomerative,Single,0.05,0.886 (0.02)
zoo,Quantization,Agglomerative,Complete,0.05,0.919 (0.01)
zoo,Quantization,MultiMember,Average,0.05,0.8941 (0.03)
zoo,Quantization,MultiMember,Single,0.05,0.885 (0.01)
zoo,Quantization,MultiMember,Complete,0.05,0.877 (0.03)
zoo,Quantization,K-Means,Average,0.1,0.8674 (0.02)
zoo,Quantization,K-Means,Single,0.1,0.8463 (0.05)
zoo,Quantization,K-Means,Complete,0.1,0.8615 (0.03)
zoo,Quantization,Agglomerative,Average,0.1,0.9155 (0.02)
zoo,Quantization,Agglomerative,Single,0.1,0.8863 (0.01)
zoo,Quantization,Agglomerative,Complete,0.1,0.9018 (0.02)
zoo,Quantization,MultiMember,Average,0.1,0.8679 (0.03)
zoo,Quantization,MultiMember,Single,0.1,0.8856 (0.02)
zoo,Quantization,MultiMember,Complete,0.1,0.8744 (0.03)
zoo,Quantization,K-Means,Average,0.15,0.8552 (0.02)
zoo,Quantization,K-Means,Single,0.15,0.8849 (0.04)
zoo,Quantization,K-Means,Complete,0.15,0.81 (0.03)
zoo,Quantization,Agglomerative,Average,0.15,0.8992 (0.01)
zoo,Quantization,Agglomerative,Single,0.15,0.906 (0.02)
zoo,Quantization,Agglomerative,Complete,0.15,0.9165 (0.01)
zoo,Quantization,MultiMember,Average,0.15,0.8769 (0.02)
zoo,Quantization,MultiMember,Single,0.15,0.8975 (0.02)
zoo,Quantization,MultiMember,Complete,0.15,0.8806 (0.02)
zoo,Quantization,K-Means,Average,0.25,0.8458 (0.02)
zoo,Quantization,K-Means,Single,0.25,0.8707 (0.04)
zoo,Quantization,K-Means,Complete,0.25,0.828 (0.03)
zoo,Quantization,Agglomerative,Average,0.25,0.9155 (0.02)
zoo,Quantization,Agglomerative,Single,0.25,0.9241 (0.0)
zoo,Quantization,Agglomerative,Complete,0.25,0.9241 (0.0)
zoo,Quantization,MultiMember,Average,0.25,0.8957 (0.02)
zoo,Quantization,MultiMember,Single,0.25,0.8862 (0.02)
zoo,Quantization,MultiMember,Complete,0.25,0.892 (0.02)
